timestamp,block_number
2025-01-09 12:00:00,21588474
2025-01-09 13:00:00,21588772
2025-01-09 14:00:00,21589070
2025-01-09 15:00:00,21589368
2025-01-09 16:00:00,21589666
2025-01-09 17:00:00,21589964
2025-01-09 18:00:00,21590262
2025-01-09 19:00:00,21590560
2025-01-09 20:00:00,21590858
2025-01-09 21:00:00,21591156
2025-01-09 22:00:00,21591454
2025-01-09 23:00:00,21591752
2025-01-10 00:00:00,21592050
2025-01-10 01:00:00,21592348
2025-01-10 02:00:00,21592646
2025-01-10 03:00:00,21592944
2025-01-10 04:00:00,21593242
2025-01-10 05:00:00,21593540
2025-01-10 06:00:00,21593838
2025-01-10 07:00:00,21594136
2025-01-10 08:00:00,21594434
2025-01-10 09:00:00,21594732
2025-01-10 10:00:00,21595030
2025-01-10 11:00:00,21595328
2025-01-10 12:00:00,21595626
2025-01-10 13:00:00,21595924
2025-01-10 14:00:00,21596222
2025-01-10 15:00:00,21596520
2025-01-10 16:00:00,21596818
2025-01-10 17:00:00,21597116
2025-01-10 18:00:00,21597414
2025-01-10 19:00:00,21597712
2025-01-10 20:00:00,21598010
2025-01-10 21:00:00,21598308
2025-01-10 22:00:00,21598607
2025-01-10 23:00:00,21598905
2025-01-11 00:00:00,21599203
2025-01-11 01:00:00,21599501
2025-01-11 02:00:00,21599799
2025-01-11 03:00:00,21600097
2025-01-11 04:00:00,21600395
2025-01-11 05:00:00,21600693
2025-01-11 06:00:00,21600991
2025-01-11 07:00:00,21601289
2025-01-11 08:00:00,21601587
2025-01-11 09:00:00,21601885
2025-01-11 10:00:00,21602183
2025-01-11 11:00:00,21602481
2025-01-11 12:00:00,21602779
2025-01-11 13:00:00,21603077
2025-01-11 14:00:00,21603375
2025-01-11 15:00:00,21603673
2025-01-11 16:00:00,21603971
2025-01-11 17:00:00,21604269
2025-01-11 18:00:00,21604567
2025-01-11 19:00:00,21604865
2025-01-11 20:00:00,21605163
2025-01-11 21:00:00,21605461
2025-01-11 22:00:00,21605759
2025-01-11 23:00:00,21606057
2025-01-12 00:00:00,21606355
2025-01-12 01:00:00,21606653
2025-01-12 02:00:00,21606951
2025-01-12 03:00:00,21607249
2025-01-12 04:00:00,21607547
2025-01-12 05:00:00,21607845
2025-01-12 06:00:00,21608143
2025-01-12 07:00:00,21608441
2025-01-12 08:00:00,21608739
2025-01-12 09:00:00,21609037
2025-01-12 10:00:00,21609335
2025-01-12 11:00:00,21609634
2025-01-12 12:00:00,21609932
2025-01-12 13:00:00,21610230
2025-01-12 14:00:00,21610528
2025-01-12 15:00:00,21610826
2025-01-12 16:00:00,21611124
2025-01-12 17:00:00,21611422
2025-01-12 18:00:00,21611720
2025-01-12 19:00:00,21612018
2025-01-12 20:00:00,21612316
2025-01-12 21:00:00,21612614
2025-01-12 22:00:00,21612912
2025-01-12 23:00:00,21613210
2025-01-13 00:00:00,21613508
2025-01-13 01:00:00,21613806
2025-01-13 02:00:00,21614104
2025-01-13 03:00:00,21614402
2025-01-13 04:00:00,21614700
2025-01-13 05:00:00,21614998
2025-01-13 06:00:00,21615296
2025-01-13 07:00:00,21615594
2025-01-13 08:00:00,21615892
2025-01-13 09:00:00,21616190
2025-01-13 10:00:00,21616488
2025-01-13 11:00:00,21616786
2025-01-13 12:00:00,21617084
2025-01-13 13:00:00,21617382
2025-01-13 14:00:00,21617680
2025-01-13 15:00:00,21617978
2025-01-13 16:00:00,21618276
2025-01-13 17:00:00,21618574
2025-01-13 18:00:00,21618872
2025-01-13 19:00:00,21619170
2025-01-13 20:00:00,21619468
2025-01-13 21:00:00,21619766
2025-01-13 22:00:00,21620064
2025-01-13 23:00:00,21620362
2025-01-14 00:00:00,21620661
2025-01-14 01:00:00,21620959
2025-01-14 02:00:00,21621257
2025-01-14 03:00:00,21621555
2025-01-14 04:00:00,21621853
2025-01-14 05:00:00,21622151
2025-01-14 06:00:00,21622449
2025-01-14 07:00:00,21622747
2025-01-14 08:00:00,21623045
2025-01-14 09:00:00,21623343
2025-01-14 10:00:00,21623641
2025-01-14 11:00:00,21623939
2025-01-14 12:00:00,21624237
2025-01-14 13:00:00,21624535
2025-01-14 14:00:00,21624833
2025-01-14 15:00:00,21625131
2025-01-14 16:00:00,21625429
2025-01-14 17:00:00,21625727
2025-01-14 18:00:00,21626025
2025-01-14 19:00:00,21626323
2025-01-14 20:00:00,21626621
2025-01-14 21:00:00,21626919
2025-01-14 22:00:00,21627217
2025-01-14 23:00:00,21627515
2025-01-15 00:00:00,21627813
2025-01-15 01:00:00,21628111
2025-01-15 02:00:00,21628409
2025-01-15 03:00:00,21628707
2025-01-15 04:00:00,21629005
2025-01-15 05:00:00,21629303
2025-01-15 06:00:00,21629601
2025-01-15 07:00:00,21629899
2025-01-15 08:00:00,21630197
2025-01-15 09:00:00,21630495
2025-01-15 10:00:00,21630793
2025-01-15 11:00:00,21631091
2025-01-15 12:00:00,21631389
2025-01-15 13:00:00,21631688
2025-01-15 14:00:00,21631986
2025-01-15 15:00:00,21632284
2025-01-15 16:00:00,21632582
2025-01-15 17:00:00,21632880
2025-01-15 18:00:00,21633178
2025-01-15 19:00:00,21633476
2025-01-15 20:00:00,21633774
2025-01-15 21:00:00,21634072
2025-01-15 22:00:00,21634370
2025-01-15 23:00:00,21634668
2025-01-16 00:00:00,21634966
2025-01-16 01:00:00,21635264
2025-01-16 02:00:00,21635562
2025-01-16 03:00:00,21635860
2025-01-16 04:00:00,21636158
2025-01-16 05:00:00,21636456
2025-01-16 06:00:00,21636754
2025-01-16 07:00:00,21637052
2025-01-16 08:00:00,21637350
2025-01-16 09:00:00,21637648
2025-01-16 10:00:00,21637946
2025-01-16 11:00:00,21638244
2025-01-16 12:00:00,21638542
2025-01-16 13:00:00,21638840
2025-01-16 14:00:00,21639138
2025-01-16 15:00:00,21639436
2025-01-16 16:00:00,21639734
2025-01-16 17:00:00,21640032
2025-01-16 18:00:00,21640330
2025-01-16 19:00:00,21640628
2025-01-16 20:00:00,21640926
2025-01-16 21:00:00,21641224
2025-01-16 22:00:00,21641522
2025-01-16 23:00:00,21641820
2025-01-17 00:00:00,21642118
2025-01-17 01:00:00,21642416
2025-01-17 02:00:00,21642714
2025-01-17 03:00:00,21643013
2025-01-17 04:00:00,21643311
2025-01-17 05:00:00,21643609
2025-01-17 06:00:00,21643907
2025-01-17 07:00:00,21644205
2025-01-17 08:00:00,21644503
2025-01-17 09:00:00,21644801
2025-01-17 10:00:00,21645099
2025-01-17 11:00:00,21645397
2025-01-17 12:00:00,21645695
2025-01-17 13:00:00,21645993
2025-01-17 14:00:00,21646291
2025-01-17 15:00:00,21646589
2025-01-17 16:00:00,21646887
2025-01-17 17:00:00,21647185
2025-01-17 18:00:00,21647483
2025-01-17 19:00:00,21647781
2025-01-17 20:00:00,21648079
2025-01-17 21:00:00,21648377
2025-01-17 22:00:00,21648675
2025-01-17 23:00:00,21648973
2025-01-18 00:00:00,21649271
2025-01-18 01:00:00,21649569
2025-01-18 02:00:00,21649867
2025-01-18 03:00:00,21650165
2025-01-18 04:00:00,21650463
2025-01-18 05:00:00,21650761
2025-01-18 06:00:00,21651059
2025-01-18 07:00:00,21651357
2025-01-18 08:00:00,21651655
2025-01-18 09:00:00,21651953
2025-01-18 10:00:00,21652251
2025-01-18 11:00:00,21652549
2025-01-18 12:00:00,21652847
2025-01-18 13:00:00,21653145
2025-01-18 14:00:00,21653443
2025-01-18 15:00:00,21653741
2025-01-18 16:00:00,21654040
2025-01-18 17:00:00,21654338
2025-01-18 18:00:00,21654636
2025-01-18 19:00:00,21654934
2025-01-18 20:00:00,21655232
2025-01-18 21:00:00,21655530
2025-01-18 22:00:00,21655828
2025-01-18 23:00:00,21656126
2025-01-19 00:00:00,21656424
2025-01-19 01:00:00,21656722
2025-01-19 02:00:00,21657020
2025-01-19 03:00:00,21657318
2025-01-19 04:00:00,21657616
2025-01-19 05:00:00,21657914
2025-01-19 06:00:00,21658212
2025-01-19 07:00:00,21658510
2025-01-19 08:00:00,21658808
2025-01-19 09:00:00,21659106
2025-01-19 10:00:00,21659404
2025-01-19 11:00:00,21659702
2025-01-19 12:00:00,21660000
2025-01-19 13:00:00,21660298
2025-01-19 14:00:00,21660596
2025-01-19 15:00:00,21660894
2025-01-19 16:00:00,21661192
2025-01-19 17:00:00,21661490
2025-01-19 18:00:00,21661788
2025-01-19 19:00:00,21662086
2025-01-19 20:00:00,21662384
2025-01-19 21:00:00,21662682
2025-01-19 22:00:00,21662980
2025-01-19 23:00:00,21663278
2025-01-20 00:00:00,21663576
2025-01-20 01:00:00,21663874
2025-01-20 02:00:00,21664172
2025-01-20 03:00:00,21664470
2025-01-20 04:00:00,21664768
2025-01-20 05:00:00,21665067
2025-01-20 06:00:00,21665365
2025-01-20 07:00:00,21665663
2025-01-20 08:00:00,21665961
2025-01-20 09:00:00,21666259
2025-01-20 10:00:00,21666557
2025-01-20 11:00:00,21666855
2025-01-20 12:00:00,21667153
2025-01-20 13:00:00,21667451
2025-01-20 14:00:00,21667749
2025-01-20 15:00:00,21668047
2025-01-20 16:00:00,21668345
2025-01-20 17:00:00,21668643
2025-01-20 18:00:00,21668941
2025-01-20 19:00:00,21669239
2025-01-20 20:00:00,21669537
2025-01-20 21:00:00,21669835
2025-01-20 22:00:00,21670133
2025-01-20 23:00:00,21670431
2025-01-21 00:00:00,21670729
2025-01-21 01:00:00,21671027
2025-01-21 02:00:00,21671325
2025-01-21 03:00:00,21671623
2025-01-21 04:00:00,21671921
2025-01-21 05:00:00,21672219
2025-01-21 06:00:00,21672517
2025-01-21 07:00:00,21672815
2025-01-21 08:00:00,21673113
2025-01-21 09:00:00,21673411
2025-01-21 10:00:00,21673709
2025-01-21 11:00:00,21674007
2025-01-21 12:00:00,21674305
2025-01-21 13:00:00,21674603
2025-01-21 14:00:00,21674901
2025-01-21 15:00:00,21675199
2025-01-21 16:00:00,21675497
2025-01-21 17:00:00,21675795
2025-01-21 18:00:00,21676093
2025-01-21 19:00:00,21676392
2025-01-21 20:00:00,21676690
2025-01-21 21:00:00,21676988
2025-01-21 22:00:00,21677286
2025-01-21 23:00:00,21677584
2025-01-22 00:00:00,21677882
2025-01-22 01:00:00,21678180
2025-01-22 02:00:00,21678478
2025-01-22 03:00:00,21678776
2025-01-22 04:00:00,21679074
2025-01-22 05:00:00,21679372
2025-01-22 06:00:00,21679670
2025-01-22 07:00:00,21679968
2025-01-22 08:00:00,21680266
2025-01-22 09:00:00,21680564
2025-01-22 10:00:00,21680862
2025-01-22 11:00:00,21681160
2025-01-22 12:00:00,21681458
2025-01-22 13:00:00,21681756
2025-01-22 14:00:00,21682054
2025-01-22 15:00:00,21682352
2025-01-22 16:00:00,21682650
2025-01-22 17:00:00,21682948
2025-01-22 18:00:00,21683246
2025-01-22 19:00:00,21683544
2025-01-22 20:00:00,21683842
2025-01-22 21:00:00,21684140
2025-01-22 22:00:00,21684438
2025-01-22 23:00:00,21684736
2025-01-23 00:00:00,21685034
2025-01-23 01:00:00,21685332
2025-01-23 02:00:00,21685630
2025-01-23 03:00:00,21685928
2025-01-23 04:00:00,21686226
2025-01-23 05:00:00,21686524
2025-01-23 06:00:00,21686822
2025-01-23 07:00:00,21687120
2025-01-23 08:00:00,21687419
2025-01-23 09:00:00,21687717
2025-01-23 10:00:00,21688015
2025-01-23 11:00:00,21688313
2025-01-23 12:00:00,21688611
2025-01-23 13:00:00,21688909
2025-01-23 14:00:00,21689207
2025-01-23 15:00:00,21689505
2025-01-23 16:00:00,21689803
2025-01-23 17:00:00,21690101
2025-01-23 18:00:00,21690399
2025-01-23 19:00:00,21690697
2025-01-23 20:00:00,21690995
2025-01-23 21:00:00,21691293
2025-01-23 22:00:00,21691591
2025-01-23 23:00:00,21691889
2025-01-24 00:00:00,21692187
2025-01-24 01:00:00,21692485
2025-01-24 02:00:00,21692783
2025-01-24 03:00:00,21693081
2025-01-24 04:00:00,21693379
2025-01-24 05:00:00,21693677
2025-01-24 06:00:00,21693975
2025-01-24 07:00:00,21694273
2025-01-24 08:00:00,21694571
2025-01-24 09:00:00,21694869
2025-01-24 10:00:00,21695167
2025-01-24 11:00:00,21695465
2025-01-24 12:00:00,21695763
2025-01-24 13:00:00,21696061
2025-01-24 14:00:00,21696359
2025-01-24 15:00:00,21696657
2025-01-24 16:00:00,21696955
2025-01-24 17:00:00,21697253
2025-01-24 18:00:00,21697551
2025-01-24 19:00:00,21697849
2025-01-24 20:00:00,21698147
2025-01-24 21:00:00,21698446
2025-01-24 22:00:00,21698744
2025-01-24 23:00:00,21699042
2025-01-25 00:00:00,21699340
2025-01-25 01:00:00,21699638
2025-01-25 02:00:00,21699936
2025-01-25 03:00:00,21700234
2025-01-25 04:00:00,21700532
2025-01-25 05:00:00,21700830
2025-01-25 06:00:00,21701128
2025-01-25 07:00:00,21701426
2025-01-25 08:00:00,21701724
2025-01-25 09:00:00,21702022
2025-01-25 10:00:00,21702320
2025-01-25 11:00:00,21702618
2025-01-25 12:00:00,21702916
2025-01-25 13:00:00,21703214
2025-01-25 14:00:00,21703512
2025-01-25 15:00:00,21703810
2025-01-25 16:00:00,21704108
2025-01-25 17:00:00,21704406
2025-01-25 18:00:00,21704704
2025-01-25 19:00:00,21705002
2025-01-25 20:00:00,21705300
2025-01-25 21:00:00,21705598
2025-01-25 22:00:00,21705896
2025-01-25 23:00:00,21706194
2025-01-26 00:00:00,21706492
2025-01-26 01:00:00,21706790
2025-01-26 02:00:00,21707088
2025-01-26 03:00:00,21707386
2025-01-26 04:00:00,21707684
2025-01-26 05:00:00,21707982
2025-01-26 06:00:00,21708280
2025-01-26 07:00:00,21708578
2025-01-26 08:00:00,21708876
2025-01-26 09:00:00,21709174
2025-01-26 10:00:00,21709472
2025-01-26 11:00:00,21709771
2025-01-26 12:00:00,21710069
2025-01-26 13:00:00,21710367
2025-01-26 14:00:00,21710665
2025-01-26 15:00:00,21710963
2025-01-26 16:00:00,21711261
2025-01-26 17:00:00,21711559
2025-01-26 18:00:00,21711857
2025-01-26 19:00:00,21712155
2025-01-26 20:00:00,21712453
2025-01-26 21:00:00,21712751
2025-01-26 22:00:00,21713049
2025-01-26 23:00:00,21713347
2025-01-27 00:00:00,21713645
2025-01-27 01:00:00,21713943
2025-01-27 02:00:00,21714241
2025-01-27 03:00:00,21714539
2025-01-27 04:00:00,21714837
2025-01-27 05:00:00,21715135
2025-01-27 06:00:00,21715433
2025-01-27 07:00:00,21715731
2025-01-27 08:00:00,21716029
2025-01-27 09:00:00,21716327
2025-01-27 10:00:00,21716625
2025-01-27 11:00:00,21716923
2025-01-27 12:00:00,21717221
2025-01-27 13:00:00,21717519
2025-01-27 14:00:00,21717817
2025-01-27 15:00:00,21718115
2025-01-27 16:00:00,21718413
2025-01-27 17:00:00,21718711
2025-01-27 18:00:00,21719009
2025-01-27 19:00:00,21719307
2025-01-27 20:00:00,21719605
2025-01-27 21:00:00,21719903
2025-01-27 22:00:00,21720201
2025-01-27 23:00:00,21720499
2025-01-28 00:00:00,21720798
2025-01-28 01:00:00,21721096
2025-01-28 02:00:00,21721394
2025-01-28 03:00:00,21721692
2025-01-28 04:00:00,21721990
2025-01-28 05:00:00,21722288
2025-01-28 06:00:00,21722586
2025-01-28 07:00:00,21722884
2025-01-28 08:00:00,21723182
2025-01-28 09:00:00,21723480
2025-01-28 10:00:00,21723778
2025-01-28 11:00:00,21724076
2025-01-28 12:00:00,21724374
2025-01-28 13:00:00,21724672
2025-01-28 14:00:00,21724970
2025-01-28 15:00:00,21725268
2025-01-28 16:00:00,21725566
2025-01-28 17:00:00,21725864
2025-01-28 18:00:00,21726162
2025-01-28 19:00:00,21726460
2025-01-28 20:00:00,21726758
2025-01-28 21:00:00,21727056
2025-01-28 22:00:00,21727354
2025-01-28 23:00:00,21727652
2025-01-29 00:00:00,21727950
2025-01-29 01:00:00,21728248
2025-01-29 02:00:00,21728546
2025-01-29 03:00:00,21728844
2025-01-29 04:00:00,21729142
2025-01-29 05:00:00,21729440
2025-01-29 06:00:00,21729738
2025-01-29 07:00:00,21730036
2025-01-29 08:00:00,21730334
2025-01-29 09:00:00,21730632
2025-01-29 10:00:00,21730930
2025-01-29 11:00:00,21731228
2025-01-29 12:00:00,21731526
2025-01-29 13:00:00,21731825
2025-01-29 14:00:00,21732123
2025-01-29 15:00:00,21732421
2025-01-29 16:00:00,21732719
2025-01-29 17:00:00,21733017
2025-01-29 18:00:00,21733315
2025-01-29 19:00:00,21733613
2025-01-29 20:00:00,21733911
2025-01-29 21:00:00,21734209
2025-01-29 22:00:00,21734507
2025-01-29 23:00:00,21734805
2025-01-30 00:00:00,21735103
2025-01-30 01:00:00,21735401
2025-01-30 02:00:00,21735699
2025-01-30 03:00:00,21735997
2025-01-30 04:00:00,21736295
2025-01-30 05:00:00,21736593
2025-01-30 06:00:00,21736891
2025-01-30 07:00:00,21737189
2025-01-30 08:00:00,21737487
2025-01-30 09:00:00,21737785
2025-01-30 10:00:00,21738083
2025-01-30 11:00:00,21738381
2025-01-30 12:00:00,21738679
2025-01-30 13:00:00,21738977
2025-01-30 14:00:00,21739275
2025-01-30 15:00:00,21739573
2025-01-30 16:00:00,21739871
2025-01-30 17:00:00,21740169
2025-01-30 18:00:00,21740467
2025-01-30 19:00:00,21740765
2025-01-30 20:00:00,21741063
2025-01-30 21:00:00,21741361
2025-01-30 22:00:00,21741659
2025-01-30 23:00:00,21741957
2025-01-31 00:00:00,21742255
2025-01-31 01:00:00,21742553
2025-01-31 02:00:00,21742852
2025-01-31 03:00:00,21743150
2025-01-31 04:00:00,21743448
2025-01-31 05:00:00,21743746
2025-01-31 06:00:00,21744044
2025-01-31 07:00:00,21744342
2025-01-31 08:00:00,21744640
2025-01-31 09:00:00,21744938
2025-01-31 10:00:00,21745236
2025-01-31 11:00:00,21745534
2025-01-31 12:00:00,21745832
2025-01-31 13:00:00,21746130
2025-01-31 14:00:00,21746428
2025-01-31 15:00:00,21746726
2025-01-31 16:00:00,21747024
2025-01-31 17:00:00,21747322
2025-01-31 18:00:00,21747620
2025-01-31 19:00:00,21747918
2025-01-31 20:00:00,21748216
2025-01-31 21:00:00,21748514
2025-01-31 22:00:00,21748812
2025-01-31 23:00:00,21749110
2025-02-01 00:00:00,21749408
2025-02-01 01:00:00,21749706
2025-02-01 02:00:00,21750004
2025-02-01 03:00:00,21750302
2025-02-01 04:00:00,21750600
2025-02-01 05:00:00,21750898
2025-02-01 06:00:00,21751196
2025-02-01 07:00:00,21751494
2025-02-01 08:00:00,21751792
2025-02-01 09:00:00,21752090
2025-02-01 10:00:00,21752388
2025-02-01 11:00:00,21752686
2025-02-01 12:00:00,21752984
2025-02-01 13:00:00,21753282
2025-02-01 14:00:00,21753580
2025-02-01 15:00:00,21753878
2025-02-01 16:00:00,21754177
2025-02-01 17:00:00,21754475
2025-02-01 18:00:00,21754773
2025-02-01 19:00:00,21755071
2025-02-01 20:00:00,21755369
2025-02-01 21:00:00,21755667
2025-02-01 22:00:00,21755965
2025-02-01 23:00:00,21756263
2025-02-02 00:00:00,21756561
2025-02-02 01:00:00,21756859
2025-02-02 02:00:00,21757157
2025-02-02 03:00:00,21757455
2025-02-02 04:00:00,21757753
2025-02-02 05:00:00,21758051
2025-02-02 06:00:00,21758349
2025-02-02 07:00:00,21758647
2025-02-02 08:00:00,21758945
2025-02-02 09:00:00,21759243
2025-02-02 10:00:00,21759541
2025-02-02 11:00:00,21759839
2025-02-02 12:00:00,21760137
2025-02-02 13:00:00,21760435
2025-02-02 14:00:00,21760733
2025-02-02 15:00:00,21761031
2025-02-02 16:00:00,21761329
2025-02-02 17:00:00,21761627
2025-02-02 18:00:00,21761925
2025-02-02 19:00:00,21762223
2025-02-02 20:00:00,21762521
2025-02-02 21:00:00,21762819
2025-02-02 22:00:00,21763117
2025-02-02 23:00:00,21763415
2025-02-03 00:00:00,21763713
2025-02-03 01:00:00,21764011
2025-02-03 02:00:00,21764309
2025-02-03 03:00:00,21764607
2025-02-03 04:00:00,21764905
2025-02-03 05:00:00,21765204
2025-02-03 06:00:00,21765502
2025-02-03 07:00:00,21765800
2025-02-03 08:00:00,21766098
2025-02-03 09:00:00,21766396
2025-02-03 10:00:00,21766694
2025-02-03 11:00:00,21766992
2025-02-03 12:00:00,21767290
2025-02-03 13:00:00,21767588
2025-02-03 14:00:00,21767886
2025-02-03 15:00:00,21768184
2025-02-03 16:00:00,21768482
2025-02-03 17:00:00,21768780
2025-02-03 18:00:00,21769078
2025-02-03 19:00:00,21769376
2025-02-03 20:00:00,21769674
2025-02-03 21:00:00,21769972
2025-02-03 22:00:00,21770270
2025-02-03 23:00:00,21770568
2025-02-04 00:00:00,21770866
2025-02-04 01:00:00,21771164
2025-02-04 02:00:00,21771462
2025-02-04 03:00:00,21771760
2025-02-04 04:00:00,21772058
2025-02-04 05:00:00,21772356
2025-02-04 06:00:00,21772654
2025-02-04 07:00:00,21772952
2025-02-04 08:00:00,21773250
2025-02-04 09:00:00,21773548
2025-02-04 10:00:00,21773846
2025-02-04 11:00:00,21774144
2025-02-04 12:00:00,21774442
2025-02-04 13:00:00,21774740
2025-02-04 14:00:00,21775038
2025-02-04 15:00:00,21775336
2025-02-04 16:00:00,21775634
2025-02-04 17:00:00,21775932
2025-02-04 18:00:00,21776231
2025-02-04 19:00:00,21776529
2025-02-04 20:00:00,21776827
2025-02-04 21:00:00,21777125
2025-02-04 22:00:00,21777423
2025-02-04 23:00:00,21777721
2025-02-05 00:00:00,21778019
2025-02-05 01:00:00,21778317
2025-02-05 02:00:00,21778615
2025-02-05 03:00:00,21778913
2025-02-05 04:00:00,21779211
2025-02-05 05:00:00,21779509
2025-02-05 06:00:00,21779807
2025-02-05 07:00:00,21780105
2025-02-05 08:00:00,21780403
2025-02-05 09:00:00,21780701
2025-02-05 10:00:00,21780999
2025-02-05 11:00:00,21781297
2025-02-05 12:00:00,21781595
2025-02-05 13:00:00,21781893
2025-02-05 14:00:00,21782191
2025-02-05 15:00:00,21782489
2025-02-05 16:00:00,21782787
2025-02-05 17:00:00,21783085
2025-02-05 18:00:00,21783383
2025-02-05 19:00:00,21783681
2025-02-05 20:00:00,21783979
2025-02-05 21:00:00,21784277
2025-02-05 22:00:00,21784575
2025-02-05 23:00:00,21784873
2025-02-06 00:00:00,21785171
2025-02-06 01:00:00,21785469
2025-02-06 02:00:00,21785767
2025-02-06 03:00:00,21786065
2025-02-06 04:00:00,21786363
2025-02-06 05:00:00,21786661
2025-02-06 06:00:00,21786959
2025-02-06 07:00:00,21787257
2025-02-06 08:00:00,21787556
2025-02-06 09:00:00,21787854
2025-02-06 10:00:00,21788152
2025-02-06 11:00:00,21788450
2025-02-06 12:00:00,21788748
2025-02-06 13:00:00,21789046
2025-02-06 14:00:00,21789344
2025-02-06 15:00:00,21789642
2025-02-06 16:00:00,21789940
2025-02-06 17:00:00,21790238
2025-02-06 18:00:00,21790536
2025-02-06 19:00:00,21790834
2025-02-06 20:00:00,21791132
2025-02-06 21:00:00,21791430
2025-02-06 22:00:00,21791728
2025-02-06 23:00:00,21792026
2025-02-07 00:00:00,21792324
2025-02-07 01:00:00,21792622
2025-02-07 02:00:00,21792920
2025-02-07 03:00:00,21793218
2025-02-07 04:00:00,21793516
2025-02-07 05:00:00,21793814
2025-02-07 06:00:00,21794112
2025-02-07 07:00:00,21794410
2025-02-07 08:00:00,21794708
2025-02-07 09:00:00,21795006
2025-02-07 10:00:00,21795304
2025-02-07 11:00:00,21795602
2025-02-07 12:00:00,21795900
2025-02-07 13:00:00,21796198
2025-02-07 14:00:00,21796496
2025-02-07 15:00:00,21796794
2025-02-07 16:00:00,21797092
2025-02-07 17:00:00,21797390
2025-02-07 18:00:00,21797688
2025-02-07 19:00:00,21797986
2025-02-07 20:00:00,21798284
2025-02-07 21:00:00,21798583
2025-02-07 22:00:00,21798881
2025-02-07 23:00:00,21799179
2025-02-08 00:00:00,21799477
2025-02-08 01:00:00,21799775
2025-02-08 02:00:00,21800073
2025-02-08 03:00:00,21800371
2025-02-08 04:00:00,21800669
2025-02-08 05:00:00,21800967
2025-02-08 06:00:00,21801265
2025-02-08 07:00:00,21801563
2025-02-08 08:00:00,21801861
2025-02-08 09:00:00,21802159
2025-02-08 10:00:00,21802457
2025-02-08 11:00:00,21802755
2025-02-08 12:00:00,21803053
2025-02-08 13:00:00,21803351
2025-02-08 14:00:00,21803649
2025-02-08 15:00:00,21803947
2025-02-08 16:00:00,21804245
2025-02-08 17:00:00,21804543
2025-02-08 18:00:00,21804841
2025-02-08 19:00:00,21805139
2025-02-08 20:00:00,21805437
2025-02-08 21:00:00,21805735
2025-02-08 22:00:00,21806033
2025-02-08 23:00:00,21806331
2025-02-09 00:00:00,21806629
2025-02-09 01:00:00,21806927
2025-02-09 02:00:00,21807225
2025-02-09 03:00:00,21807523
2025-02-09 04:00:00,21807821
2025-02-09 05:00:00,21808119
2025-02-09 06:00:00,21808417
2025-02-09 07:00:00,21808715
2025-02-09 08:00:00,21809013
2025-02-09 09:00:00,21809311
2025-02-09 10:00:00,21809610
2025-02-09 11:00:00,21809908
2025-02-09 12:00:00,21810206
2025-02-09 13:00:00,21810504
2025-02-09 14:00:00,21810802
2025-02-09 15:00:00,21811100
2025-02-09 16:00:00,21811398
2025-02-09 17:00:00,21811696
2025-02-09 18:00:00,21811994
2025-02-09 19:00:00,21812292
2025-02-09 20:00:00,21812590
2025-02-09 21:00:00,21812888
2025-02-09 22:00:00,21813186
2025-02-09 23:00:00,21813484
2025-02-10 00:00:00,21813782
2025-02-10 01:00:00,21814080
2025-02-10 02:00:00,21814378
2025-02-10 03:00:00,21814676
2025-02-10 04:00:00,21814974
2025-02-10 05:00:00,21815272
2025-02-10 06:00:00,21815570
2025-02-10 07:00:00,21815868
2025-02-10 08:00:00,21816166
2025-02-10 09:00:00,21816464
2025-02-10 10:00:00,21816762
2025-02-10 11:00:00,21817060
2025-02-10 12:00:00,21817358
2025-02-10 13:00:00,21817656
2025-02-10 14:00:00,21817954
2025-02-10 15:00:00,21818252
2025-02-10 16:00:00,21818550
2025-02-10 17:00:00,21818848
2025-02-10 18:00:00,21819146
2025-02-10 19:00:00,21819444
2025-02-10 20:00:00,21819742
2025-02-10 21:00:00,21820040
2025-02-10 22:00:00,21820338
2025-02-10 23:00:00,21820636
2025-02-11 00:00:00,21820935
2025-02-11 01:00:00,21821233
2025-02-11 02:00:00,21821531
2025-02-11 03:00:00,21821829
2025-02-11 04:00:00,21822127
2025-02-11 05:00:00,21822425
2025-02-11 06:00:00,21822723
2025-02-11 07:00:00,21823021
2025-02-11 08:00:00,21823319
2025-02-11 09:00:00,21823617
2025-02-11 10:00:00,21823915
2025-02-11 11:00:00,21824213
2025-02-11 12:00:00,21824511
2025-02-11 13:00:00,21824809
2025-02-11 14:00:00,21825107
2025-02-11 15:00:00,21825405
2025-02-11 16:00:00,21825703
2025-02-11 17:00:00,21826001
2025-02-11 18:00:00,21826299
2025-02-11 19:00:00,21826597
2025-02-11 20:00:00,21826895
2025-02-11 21:00:00,21827193
2025-02-11 22:00:00,21827491
2025-02-11 23:00:00,21827789
2025-02-12 00:00:00,21828087
2025-02-12 01:00:00,21828385
2025-02-12 02:00:00,21828683
2025-02-12 03:00:00,21828981
2025-02-12 04:00:00,21829279
2025-02-12 05:00:00,21829577
2025-02-12 06:00:00,21829875
2025-02-12 07:00:00,21830173
2025-02-12 08:00:00,21830471
2025-02-12 09:00:00,21830769
2025-02-12 10:00:00,21831067
2025-02-12 11:00:00,21831365
2025-02-12 12:00:00,21831663
2025-02-12 13:00:00,21831962
2025-02-12 14:00:00,21832260
2025-02-12 15:00:00,21832558
2025-02-12 16:00:00,21832856
2025-02-12 17:00:00,21833154
2025-02-12 18:00:00,21833452
